"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"458","Boo Nieves","NYR","C","75","680.13333333333","9.0684444444444","0.44","0.97","0.35","0.62","1.41","61.54","4.68","9.43","0.4","7.76","6.09","4.59","1.85","0.44","0.26","1.94","0.97","0.97","0","0","0.88","2.38","2.29","5.73","6.7","3.18","16.94","22.14","3.82"
"549","Alexander Wennberg","CBJ","C","193","2398.25","12.426165803109","0.2","1.18","0.68","0.5","1.38","50.00","3.58","5.59","0.33","5.88","4.9","3.9","1.83","0.08","0.3","0.5","0.23","0.23","0","0","0.5","1.33","1.65","1.65","3.85","2.3","20.01","21.87","1.20"
"94","Jannik Hansen","S.J","R","46","512.68333333333","11.145289855072","0.23","1.29","0.82","0.47","1.52","52.00","5.97","3.92","0.46","10.77","8.89","4.8","1.76","0.35","0.7","1.52","0.59","0.47","0.12","0","0.35","2.93","2.81","4.45","4.68","1.87","0.59","0.35","7.31"
"3","Joe Thornton","S.J","C","179","2347.8","13.116201117318","0.38","1.25","0.72","0.54","1.64","64.65","3.88","9.87","0.35","6.44","5.21","3.91","1.69","0.13","0.56","0.97","0.49","0.49","0","0","0.54","2.33","2.89","1.38","1.64","1.28","19.06","18.12","1.31"
"379","Victor Rask","CAR, MIN","C","160","1816.3166666667","11.351979166667","0.53","0.69","0.36","0.33","1.22","56.06","5.65","9.36","0.42","10.17","7.99","5.05","1.68","0.43","0.66","0.86","0.43","0.43","0","0","0.43","1.62","2.08","4.06","4.06","1.52","20.75","20.78","1.65"
"113","Vladimir Sobotka","BUF, STL","C, L","166","2111.7833333333","12.721586345382","0.37","0.57","0.37","0.2","0.94","57.89","5.43","6.81","0.39","9.4","6.99","4.69","1.65","0.37","0.28","1.82","0.85","0.85","0","0","0.63","0.74","0.82","6.25","6.22","1.76","13.07","11.05","1.54"
"150","Mark Letestu","CBJ, EDM, WPG","C","89","807.2","9.0696629213483","0.3","0.67","0.37","0.3","0.97","68.42","4.83","6.15","0.37","9.07","6.62","4.01","1.64","0.15","0.52","0.59","0.3","0.3","0","0","0.07","0.97","0.89","4.46","3.2","2.23","26.24","22.6","3.99"
"174","David Perron","STL, VGK","L","187","2666.2666666667","14.258110516934","0.7","1.28","0.77","0.52","1.98","71.54","5.47","12.76","0.45","9.99","7.63","5.74","1.62","0.32","0.59","2.12","1.06","1.06","0","0","0.88","1.37","2.32","4.82","5.11","0.95","1.69","2.61","0.88"
"606","Christoffer Ehn","DET","C","109","1025.45","9.4077981651376","0.18","0.41","0.18","0.23","0.59","71.43","4.39","4.00","0.36","7.72","5.73","3.74","1.58","0.29","0.53","0.35","0.18","0.18","0","0","0.76","1.4","0.41","6.73","6.55","2.81","9.65","11.7","2.65"
"216","Jori Lehtera","PHI","C","89","765.31666666667","8.599063670412","0.24","0.47","0.16","0.31","0.71","52.94","4.55","5.17","0.36","6.98","5.25","3.45","1.57","0.08","0.24","2.27","1.02","0.94","0.08","0","0.55","0.94","1.41","6.04","7.84","1.96","11.45","8.86","4.42"
"424","Nail Yakupov","COL","R","58","507.45","8.7491379310345","0.59","0.71","0.47","0.24","1.3","45.83","7.09","8.33","0.52","11.82","9.34","6.74","1.54","0.47","0.47","1.89","0.95","0.95","0","0","1.06","1.42","1.77","6.98","3.55","1.06","0","0.12","0.00"
"230","Luke Witkowski","DET, T.B","R","77","616.75","8.0097402597403","0.19","0.68","0.39","0.29","0.88","42.86","3.89","5.00","0.29","6.71","5.45","2.53","1.46","0.39","0.19","5.84","2.04","1.46","0.58","0","1.07","2.82","0.58","15.66","7.78","3.6","0.1","0.1","4.86"
"171","Brendan Smith","NYR","D","160","1930.4333333333","12.065208333333","0.22","0.44","0.25","0.19","0.65","34.43","4.88","4.46","0.33","9.45","6.74","3.54","1.46","0.22","0.47","3.82","1.55","1.37","0.16","0.03","1.03","3.23","1.86","6.81","6.28","2.8","0.03","0.03","1.55"
"8","Henrik Sedin","VAN","C","82","993.75","12.118902439024","0.18","1.57","0.54","1.03","1.75","80.56","2.96","6.12","0.25","4.71","3.92","2.66","1.45","0.12","0.3","1.33","0.66","0.66","0","0","0.42","1.45","0.54","1.03","1.21","0.97","22.04","26.69","2.73"
"70","Dustin Byfuglien","WPG","D","111","2063.4333333333","18.589489489489","0.17","0.7","0.23","0.47","0.87","34.48","6.19","2.82","0.31","12.39","9.25","3.17","1.28","0.29","0.73","2.97","1.4","1.34","0.06","0","0.26","2.85","1.16","5.23","2.21","3.61","0","0","-"
"740","Cale Makar","COL","D","51","816.75","16.014705882353","0.59","1.32","0.66","0.66","1.91","48.15","5.14","11.43","0.27","10.06","6.91","3.89","1.18","0.37","0.51","0.59","0.29","0.29","0","0","0.22","1.91","2.06","2.72","2.64","3.01","0","0","-"
"694","Adam Fox","NYR","D","59","920.16666666667","15.59604519774","0.26","0.65","0.52","0.13","0.91","28.57","5.28","4.94","0.31","10.56","7.56","4.43","0.98","0.13","0.65","0.91","0.46","0.46","0","0","0.26","2.67","2.87","1.7","4.63","4.5","0","0","-"
"398","Dougie Hamilton","CAR, CGY","D","211","3572.25","16.93009478673","0.54","0.69","0.4","0.29","1.23","44.79","8.7","6.18","0.37","17.7","12.24","4.84","0.94","0.55","1.09","1.88","0.87","0.86","0","0.02","0.35","2.37","1.11","4.52","2.72","3.41","0.02","0.05","0.42"
"651","Zach Werenski","CBJ","D","213","3875.5166666667","18.194913928013","0.42","0.6","0.31","0.29","1.02","37.50","6.22","6.72","0.31","11.63","8.59","3.45","0.93","0.19","0.65","0.5","0.25","0.25","0","0","0.25","1.75","1.22","2.21","3.1","3","0","0","-"
"124","Alex Biega","DET, VAN","D","125","1862.1333333333","14.897066666667","0.1","0.68","0.39","0.29","0.77","40.68","6.48","1.49","0.26","13.15","9.31","3.67","0.9","0.42","0.64","1.93","0.93","0.93","0","0","0.39","1.71","0.45","9.67","7.15","3.83","0","0","-"
"245","Victor Hedman","T.B","D","205","3544.9833333333","17.292601626016","0.47","0.78","0.46","0.32","1.25","38.14","6.35","7.47","0.34","13.34","9.44","3.57","0.88","0.41","0.69","1.3","0.63","0.61","0.02","0","0.37","1.84","1.39","3.81","3.37","3.42","0","0","-"
"495","John Gilmour","BUF, NYR","D","37","555.83333333333","15.022522522523","0","0.32","0.11","0.22","0.32","17.65","6.91","0.00","0.33","14.68","10.04","3.67","0.86","0.22","0.97","1.73","0.86","0.86","0","0","0","3.67","1.08","3.45","3.99","4.32","0","0","-"
"587","Tony DeAngelo","NYR","D","150","2305.2","15.368","0.29","0.94","0.47","0.47","1.22","40.87","5.93","4.82","0.26","10.52","7.73","2.68","0.81","0.16","0.42","1.72","0.78","0.73","0.05","0","0.49","3.72","0.83","2.99","4.32","4.09","0","0","-"
"738","Miro Heiskanen","DAL","D","141","2596.9833333333","18.418321513002","0.25","0.72","0.39","0.32","0.97","43.75","5.75","4.42","0.28","11.39","7.49","4.02","0.81","0.21","0.69","0.46","0.23","0.23","0","0","0.32","3.21","1.29","1.46","5.27","2.52","0","0","-"
"708","Victor Mete","MTL","D","171","2559.0333333333","14.965107212476","0.09","0.45","0.26","0.19","0.54","20.00","3.54","2.65","0.2","8.28","4.99","2.81","0.8","0.16","0.66","0.56","0.26","0.26","0","0","0.33","3.14","0.49","0.89","5.53","4.85","0","0","-"
"636","Brendan Guhle","ANA, BUF","D","49","761.43333333333","15.539455782313","0.16","0.71","0.32","0.39","0.87","40.74","6.07","2.60","0.25","11.98","8.2","3.62","0.79","0.08","0.79","1.26","0.63","0.63","0","0","0.24","1.81","0.55","2.44","6.3","3.23","0","0","-"
"211","Roman Josi","NSH","D","216","3899.6","18.053703703704","0.34","1.11","0.66","0.45","1.45","47.24","7.49","4.52","0.31","14.96","9.95","4.71","0.78","0.28","0.89","1.25","0.54","0.51","0.02","0.02","0.35","2.03","1.14","2.4","3.77","4.08","0","0","-"
"328","Mark Pysyk","FLA","D","201","3018.9166666667","15.019485903814","0.22","0.56","0.32","0.24","0.78","30.23","4.31","5.07","0.23","8.17","5.84","2.29","0.78","0.22","0.38","1.03","0.52","0.52","0","0","0.34","2.64","1.47","5.01","3.74","3.96","0.04","0.06","0.79"
"228","Jared Spurgeon","MIN","D","195","3442.8","17.655384615385","0.31","0.77","0.37","0.4","1.08","45.93","4.51","6.95","0.2","9.62","6.47","2.56","0.73","0.14","0.61","0.59","0.3","0.3","0","0","0.23","0.73","0.71","2.95","3.61","4.18","0.02","0","1.74"
"428","Brady Skjei","NYR","D","218","3799.3333333333","17.428134556575","0.24","0.62","0.24","0.38","0.85","39.13","5.34","4.44","0.24","9.87","7.14","2.84","0.71","0.24","0.43","1.42","0.66","0.63","0.03","0","0.35","2.32","1.2","5.62","4.71","3.96","0.02","0","1.58"
"585","Travis Sanheim","PHI","D","191","3100.3333333333","16.232111692845","0.29","0.7","0.45","0.25","0.99","36.69","4.82","6.02","0.23","10.04","6.52","2.52","0.7","0.15","0.6","1.08","0.52","0.52","0","0","0.35","2.4","0.74","1.94","4.84","3.93","0","0","-"
"543","Darnell Nurse","EDM","D","224","4239.1666666667","18.924851190476","0.24","0.78","0.35","0.42","1.02","38.10","6.44","3.74","0.28","12.75","8.99","3.47","0.69","0.35","0.54","1.49","0.72","0.71","0.01","0","0.37","2.18","0.99","5.87","2.89","4.32","0","0","-"
"569","Aaron Ekblad","FLA","D","222","3986.1666666667","17.955705705706","0.3","0.74","0.35","0.39","1.04","32.70","5.42","5.56","0.26","10.27","7.53","2.84","0.68","0.15","0.62","1.02","0.51","0.51","0","0","0.33","3.49","1.41","2.75","3.01","3.42","0","0","-"
"225","Mark Borowiecki","OTT","D","158","2222.95","14.069303797468","0.24","0.57","0.11","0.46","0.81","38.46","4.78","5.08","0.2","10.31","7.64","2.56","0.67","0.38","0.65","3.78","1.38","1.08","0.27","0.03","0.65","1.78","0.78","16.14","7.29","6.26","0","0.03","0.00"
"294","Justin Holl","TOR","D","72","1086.7666666667","15.093981481481","0.17","0.83","0.28","0.55","0.99","33.96","4.58","3.61","0.21","9.66","6.63","2.76","0.66","0.28","0.66","2.04","0.94","0.88","0.06","0","0.22","2.87","0.94","4.2","7.89","3.37","0","0","-"
"179","Robert Bortuzzo","STL","D","167","2102.95","12.59251497006","0.17","0.57","0.29","0.29","0.74","27.37","4.94","3.47","0.22","9.56","6.73","2.6","0.66","0.29","0.6","2","0.86","0.8","0.06","0","0.26","1.14","0.4","6.22","6.31","4.51","0","0","-"
"622","Noah Hanifin","CAR, CGY","D","220","3711.9","16.872272727273","0.23","0.7","0.29","0.4","0.92","38.00","4.96","4.56","0.25","10.64","7.18","2.84","0.65","0.15","0.6","0.57","0.26","0.24","0.02","0","0.15","2.88","1.68","3.62","3.02","3.2","0","0","-"
"663","Ivan Provorov","PHI","D","224","4164.0666666667","18.589583333333","0.3","0.5","0.2","0.3","0.81","32.00","4.96","6.10","0.23","9.78","6.51","2.68","0.65","0.24","0.58","0.69","0.35","0.35","0","0","0.33","2.74","0.59","4.18","4.87","4.16","0","0","-"
"729","Mario Ferraro","S.J","D","53","736.01666666667","13.887106918239","0.08","0.41","0.16","0.24","0.49","24.00","3.91","2.08","0.17","8.8","5.95","1.96","0.65","0.08","0.65","1.3","0.65","0.65","0","0","0.41","0.9","1.06","7.58","9.7","3.1","0","0","-"
"516","Ryan Graves","COL","D","84","1129.8666666667","13.450793650794","0.53","0.74","0.32","0.42","1.27","33.80","7.01","7.58","0.26","14.18","9.66","3.24","0.64","0.11","1.01","1.33","0.58","0.53","0.05","0","0.16","1.96","1.01","5.79","4.83","6.32","0","0","-"
"654","Thomas Chabot","OTT","D","193","3564.25","18.467616580311","0.4","0.79","0.39","0.4","1.2","43.03","5.76","7.02","0.23","11.72","7.59","3.06","0.64","0.2","0.69","0.98","0.49","0.49","0","0","0.39","2.54","1.4","2.91","4.6","3.87","0","0","-"
"135","Jeff Petry","MTL","D","226","3962.1166666667","17.531489675516","0.23","0.73","0.39","0.33","0.95","37.28","5.25","4.32","0.24","12.39","7.84","2.89","0.64","0.2","0.68","0.85","0.42","0.42","0","0","0.3","3.59","1.18","6.53","5.29","3.62","0","0","-"
"56","Brent Burns","S.J","D","223","4173.2833333333","18.714275037369","0.27","1.09","0.65","0.45","1.37","50.80","8.4","3.25","0.29","19.73","12.23","3.87","0.63","0.19","1.22","0.92","0.45","0.45","0","0","0.17","3.38","2.19","2.8","2.3","3.75","0","0","-"
"102","Marc Staal","NYR","D","192","2963.9833333333","15.437413194444","0.1","0.45","0.2","0.24","0.55","24.77","3.46","2.92","0.17","7.29","4.74","2.33","0.63","0.1","0.38","1.05","0.53","0.53","0","0","0.24","2.25","1.19","4.29","3.52","4.41","0","0","-"
"210","John Carlson","WSH","D","221","3793.9833333333","17.167345399698","0.44","1.12","0.57","0.55","1.57","46.26","6.4","6.91","0.28","12.83","8.97","3.67","0.62","0.33","0.85","0.95","0.47","0.47","0","0","0.24","2.97","1.45","1.79","2.96","4.43","0","0","-"
"685","Sami Niku","WPG","D","48","677","14.104166666667","0.18","0.71","0.27","0.44","0.89","40.00","4.08","4.35","0.17","7.89","5.41","1.6","0.62","0.18","0.53","1.06","0.53","0.53","0","0","0.18","1.95","0.44","2.3","4.25","4.34","0","0","-"
"630","Vince Dunn","STL","D","213","3096.4666666667","14.537402190923","0.27","0.62","0.31","0.31","0.89","32.86","6.05","4.49","0.24","12.3","7.81","3.45","0.62","0.19","0.66","0.97","0.48","0.48","0","0","0.35","1.88","1.01","2.23","4.92","2.95","0.02","0.02","0.97"
"484","Christian Djoos","WSH","D","110","1454.1166666667","13.219242424242","0.17","0.83","0.58","0.25","0.99","32.88","3.71","4.44","0.19","7.55","5.2","2.27","0.62","0.12","0.54","0.58","0.29","0.29","0","0","0.33","2.23","0.95","1.65","3.55","3.34","0","0","-"
"765","Juuso Riikola","PIT","D","70","960.16666666667","13.716666666667","0.06","0.44","0.25","0.19","0.5","22.86","4","1.56","0.22","8.94","5.75","2.69","0.62","0.06","0.62","1","0.5","0.5","0","0","0.31","1.56","1.25","9.37","8.81","3.69","0","0","-"
"435","Cody Ceci","OTT, TOR","D","210","3887.4833333333","18.511825396825","0.17","0.48","0.29","0.19","0.65","28.57","4.34","3.91","0.19","9.99","6.5","2.59","0.6","0.22","0.66","0.49","0.25","0.25","0","0","0.17","1.64","0.62","5.05","5.63","4.6","0","0","-"
"308","Justin Faulk","CAR, STL","D","218","3780.9333333333","17.34373088685","0.19","0.41","0.24","0.17","0.6","26.21","6.08","3.13","0.26","12.27","8.38","2.87","0.6","0.22","0.6","1.43","0.71","0.71","0","0","0.14","1.98","1.54","4.94","3.35","3.62","0","0","-"
"502","Carson Soucy","MIN","D","57","805.2","14.126315789474","0.37","0.52","0.45","0.07","0.89","34.29","4.47","8.33","0.18","8.2","6.26","2.38","0.6","0","0.45","0.6","0.3","0.3","0","0","0.75","0.97","1.27","4.69","4.4","3.2","0","0","-"
"714","Mikhail Sergachev","T.B","D","214","3168.2666666667","14.804984423676","0.27","0.95","0.49","0.45","1.21","39.51","5.36","4.95","0.26","12.01","7.9","3.41","0.59","0.19","0.78","1.42","0.66","0.64","0.02","0","0.23","2.16","0.85","4.9","5.78","3.9","0","0.02","0.00"
"182","Ryan McDonagh","NYR, T.B","D","193","3276.7833333333","16.978151986183","0.18","0.88","0.46","0.42","1.06","35.15","3.97","4.61","0.2","8.53","5.73","2.76","0.59","0.22","0.46","0.88","0.44","0.44","0","0","0.33","2.34","1.63","2.86","3.09","5.02","0","0","-"
"262","Tyson Barrie","COL, TOR","D","207","3633.95","17.555314009662","0.33","0.89","0.51","0.38","1.22","44.85","6.84","4.83","0.29","14.38","9.59","3.83","0.59","0.2","0.86","1.06","0.5","0.5","0","0","0.3","1.88","0.94","1.93","4.08","3.65","0","0","-"
"197","Alex Pietrangelo","STL","D","209","3847.7166666667","18.410127591707","0.33","0.8","0.34","0.45","1.12","39.56","6.07","5.40","0.25","12.07","8.23","3.26","0.58","0.2","0.64","0.69","0.34","0.34","0","0","0.42","1.65","1.78","1.84","5.1","4.51","0","0","-"
"599","Brandon Montour","ANA, BUF","D","207","3491","16.864734299517","0.21","0.62","0.24","0.38","0.82","34.53","5.69","3.63","0.24","11.36","8.37","3.01","0.58","0.24","0.5","1.37","0.67","0.67","0","0","0.41","2.03","0.77","3.82","4.71","3.54","0","0","-"
"529","Gustav Olofsson","MIN, MTL","D","44","529","12.022727272727","0","0.91","0.23","0.68","0.91","40.00","2.72","0.00","0.13","6.12","3.74","1.81","0.57","0.34","0.68","1.81","0.91","0.91","0","0","0.11","1.47","0.57","2.61","6.47","5.22","0","0","-"
"388","Scott Harrington","CBJ","D","137","1684.9833333333","12.299148418491","0.18","0.71","0.32","0.39","0.89","41.67","3.85","4.63","0.19","7.62","5.84","1.99","0.57","0.25","0.36","1.28","0.61","0.61","0","0","0.18","0.89","0.75","5.09","7.26","5.31","0","0","-"
"71","Mark Giordano","CGY","D","214","3665.5833333333","17.128894080997","0.31","0.9","0.34","0.56","1.21","42.77","6.4","4.86","0.24","14.72","9.69","3.31","0.56","0.26","0.97","1.77","0.82","0.8","0","0.02","0.43","1.8","1.8","2.55","4.93","4.96","0","0","-"
"664","John Marino","PIT","D","51","856.06666666667","16.785620915033","0.21","0.98","0.63","0.35","1.19","44.74","3.57","5.88","0.17","9.25","5.4","2.38","0.56","0.21","0.84","1.26","0.63","0.63","0","0","0.49","2.31","1.89","4","8.83","3.78","0","0","-"
"203","Tyler Myers","VAN, WPG","D","222","3658.7333333333","16.480780780781","0.2","0.52","0.3","0.23","0.72","28.95","5.58","3.53","0.24","11.23","7.76","2.67","0.56","0.15","0.59","1.38","0.69","0.69","0","0","0.23","2.33","1.26","3.31","3.61","3.94","0","0","-"
"315","Cam Fowler","ANA","D","185","3352.7333333333","18.122882882883","0.27","0.59","0.29","0.3","0.86","38.71","3.81","7.04","0.16","8.04","4.98","2.68","0.55","0.2","0.45","0.75","0.38","0.38","0","0","0.11","1.68","1.07","1.27","3.72","3.7","0","0","-"
"681","Vladislav Gavrikov","CBJ","D","60","982.41666666667","16.373611111111","0.31","0.49","0.24","0.24","0.79","34.21","4.03","7.58","0.21","7.76","5.19","2.38","0.55","0.18","0.12","0.98","0.49","0.49","0","0","0.18","1.47","0.92","3.79","4.64","3.54","0","0","-"
"35","Trevor Daley","DET","D","156","2418.55","15.503525641026","0.17","0.3","0.12","0.17","0.47","21.11","3.87","4.49","0.19","7.14","5.31","2.13","0.55","0.1","0.42","1.14","0.57","0.57","0","0","0.3","2.13","0.57","1.09","2.68","3.7","0","0","-"
"684","Matt Roy","L.A","D","85","1330.55","15.653529411765","0.18","0.59","0.14","0.45","0.77","30.91","5.64","3.20","0.19","12.13","8.43","2.62","0.54","0.14","0.72","0.54","0.27","0.27","0","0","0.14","1.94","0.36","5.91","6.63","4.92","0","0","-"
"440","Jacob Trouba","NYR, WPG","D","196","3413.6","17.416326530612","0.16","0.83","0.42","0.4","0.98","36.36","6.17","2.56","0.24","13.15","8.91","2.67","0.54","0.19","0.77","1.34","0.67","0.67","0","0","0.33","2.85","1.51","4.99","3.37","5.43","0","0","-"
"346","Taylor Fedun","BUF, DAL","D","88","1112.4166666667","12.641098484848","0.32","0.59","0.43","0.16","0.92","48.57","6.85","4.72","0.23","13.21","8.58","3.56","0.54","0.38","0.54","1.19","0.59","0.59","0","0","0.16","2.8","0.76","2.05","3.83","4.26","0","0","-"
"693","Maxime Lajoie","OTT","D","62","882.41666666667","14.23252688172","0.2","0.27","0.14","0.14","0.48","25.00","4.08","5.00","0.18","8.98","5.98","2.38","0.54","0.2","0.61","1.22","0.61","0.61","0","0","0.14","2.79","0.75","2.38","6.53","4.28","0","0","-"
"518","Shea Theodore","VGK","D","201","3416.0166666667","16.995107794362","0.32","0.67","0.32","0.35","0.98","42.42","6.62","4.77","0.27","13.56","9.1","4.06","0.53","0.37","0.86","0.74","0.35","0.35","0","0","0.37","2.16","2.25","1.25","4.5","3.35","0.02","0","1.76"
"169","Thomas Hickey","NYI","D","109","1688.7666666667","15.493272171254","0.18","0.71","0.39","0.32","0.89","33.33","4.41","4.03","0.21","10.84","6.68","2.38","0.53","0.04","0.36","1.67","0.75","0.71","0.04","0","0.43","2.81","0.71","3.91","7.35","4.65","0","0","-"
"433","Mike Matheson","FLA","D","208","3606.5666666667","17.339262820513","0.32","0.57","0.25","0.32","0.88","33.54","5.51","5.74","0.22","10.83","7.55","2.79","0.53","0.27","0.4","1.13","0.55","0.55","0","0","0.47","3.86","2.46","2.35","4.04","3.89","0","0","-"
"683","Markus Nutivaara","CBJ","D","170","2701.6333333333","15.891960784314","0.29","0.67","0.38","0.29","0.95","40.95","4.53","6.37","0.22","8.55","6.26","2.11","0.53","0.07","0.47","0.27","0.13","0.13","0","0","0.29","1.18","0.8","3.2","3.62","2.69","0","0","-"
"249","Oliver Ekman-Larsson","ARI","D","222","3885.65","17.502927927928","0.26","0.6","0.34","0.26","0.86","40.88","5.34","4.91","0.24","11.94","7.81","3.24","0.53","0.23","0.65","1.2","0.57","0.57","0","0","0.45","1.82","0.9","5.71","5.47","2.33","0","0","-"
"550","Ryan Pulock","NYI","D","209","3570.2","17.082296650718","0.2","0.79","0.34","0.45","0.99","35.54","6.4","3.15","0.25","12.96","8.64","2.89","0.52","0.24","0.66","0.61","0.3","0.3","0","0","0.2","2.12","0.99","5.43","4.08","4.64","0","0","-"
"107","Marc-Edouard Vlasic","S.J","D","212","3591.95","16.943160377358","0.23","0.63","0.23","0.4","0.87","36.62","4.14","5.65","0.19","10.42","6.43","2.81","0.52","0.18","0.65","0.33","0.17","0.17","0","0","0.18","1.84","0.73","1.14","3.76","4.91","0","0","-"
"610","Gustav Forsling","CHI","D","84","1261.3","15.015476190476","0.14","0.52","0.14","0.38","0.67","34.15","5.66","2.52","0.21","10.99","6.66","2.71","0.52","0.19","0.52","1.62","0.81","0.81","0","0","0.48","2.28","1.24","2.81","6.33","3.09","0","0","-"
"406","Connor Murphy","CHI","D","176","2859.3833333333","16.246496212121","0.19","0.59","0.23","0.36","0.78","32.46","5.6","3.37","0.19","11.88","7.41","2.94","0.52","0.23","0.52","1.11","0.52","0.5","0.02","0","0.67","2.06","0.71","7.11","7.93","5.12","0","0","-"
